objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237678598091833600,3.04954332374353,3.2028095339831,21.01768,21.01003,20.88296,20.63683,20.49519,7712,301,5,350,9846120153666050048,"QSO",1.726023,8745,57391,456
1237678598096879872,14.7033917357983,3.18915982619556,21.06145,20.3176,20.04783,19.90143,19.91403,7712,301,5,427,9855057533630437376,"STAR",-0.0004662299,8753,57373,202
1237657589785231616,179.906523124889,54.4128339497637,21.19274,21.22865,21.00375,20.95184,21.30767,2821,301,2,183,9265142333372127232,"QSO",1.297471,8229,57430,407
1237657589785690368,181.666341327567,54.4382841920801,21.60686,21.49624,21.45761,21.23923,21.28811,2821,301,2,190,9265078836575623168,"QSO",1.440303,8229,57430,176
1237662341087166976,241.954341942714,26.9458477977131,20.71997,19.00217,17.70787,17.0995,16.70292,3927,301,4,97,5318997546865285120,"GALAXY",0.2130378,4724,55742,896
1237678595947233792,9.68732189784731,1.50885504433345,22.114,21.2802,20.63103,20.20052,19.97175,7712,301,1,394,8845182489901422592,"QSO",1.695189,7856,57260,410
1237678858469966336,356.170529331044,11.9328297911239,25.26096,20.75404,19.07934,18.39785,18.00679,7773,301,2,285,6924354899628283904,"GALAXY",0.3963717,6150,56187,256
1237678597547360512,345.705023966194,2.76970986985727,19.58314,19.23843,18.8997,18.72596,18.46987,7712,301,4,234,12726108910848858112,"QSO",2.109657,11303,58428,226
1237663478722986496,335.75041214085,-0.337589532818346,23.5941,24.74442,22.85914,22.30709,22.28958,4192,301,3,194,10401294096413251584,"GALAXY",0.7601635,9238,58013,839
1237663478723182848,336.230187371326,-0.383978191061459,19.9285,17.77395,16.57805,16.10178,15.65858,4192,301,3,197,4731127707173410816,"GALAXY",0.1424896,4202,55445,350
1237663478723248896,336.402264596858,-0.417446174637826,20.22107,19.49033,18.86874,18.65119,18.46111,4192,301,3,198,1165336137640732672,"GALAXY",0.1424108,1035,52816,108
1237663478722135040,333.872622063729,-0.293213536956864,22.77295,24.2466,22.06902,20.49502,19.78474,4192,301,3,181,1.0298772334124e+19,"GALAXY",0.704735,9147,58038,603
1237662341082448128,231.331664156178,32.598877672792,23.45292,20.71039,18.80981,18.17969,17.86136,3927,301,4,25,1.56176533498e+18,"GALAXY",0.3480716,1387,53118,517
1237662341084021248,234.942697576911,30.8877835860029,22.75552,22.12564,20.37753,19.37603,18.86058,3927,301,4,49,5316718534021371904,"GALAXY",0.4798102,4722,55735,797
1237662341082317056,231.039014109406,32.8560319408547,18.88262,17.11356,16.31854,15.95065,15.6636,3927,301,4,23,1561755439375345664,"GALAXY",0.06893987,1387,53118,481
1237678860064654080,319.186216908235,9.49341580392247,19.66683,17.4443,16.52038,16.16879,15.95986,7773,301,5,42,820850617604925440,"STAR",-0.0001884816,729,52468,253
1237673709872218880,144.792647749594,5.90597011122552,27.24852,22.01629,20.72158,19.85362,19.29826,6574,301,4,198,5485475430449567744,"GALAXY",0.4521807,4872,55944,331
1237671125376041728,145.861061594718,14.7807402051602,22.94196,22.32549,21.54469,20.57326,20.40422,5972,301,6,204,10792914021034252288,"GALAXY",0.7770531,9586,57787,136
1237665126930252544,176.589154088483,33.5180263473573,22.46781,22.44467,20.21867,19.11686,18.38853,4576,301,1,401,5195099901407811584,"GALAXY",0.5752388,4614,55604,719
1237679998236885504,346.892582803622,-1.84183814463469,23.34303,22.73775,22.19749,21.83072,21.46028,8038,301,5,132,10374045443978188800,"GALAXY",0,9214,57684,13
1237679998237017088,347.272667138011,-1.91971401638229,23.94217,22.66932,20.74722,19.60163,19.13544,8038,301,5,134,4910284062424586240,"GALAXY",0.565562,4361,55831,853
1237661971718537472,176.104758853217,7.49984688853141,17.62475,16.01222,15.19363,14.78527,14.47606,3841,301,4,75,1825136307429468160,"GALAXY",0.06732304,1621,53383,191
1237661971717554432,173.698060092285,7.49118589618683,20.11101,18.36709,17.33378,16.85323,16.50491,3841,301,4,60,1822963942314502144,"GALAXY",0.1348035,1619,53084,480
1237671255831216128,64.8116972411467,15.3814686320625,18.40382,16.86565,15.87002,15.44294,15.16938,6003,301,1,136,3017470643684796416,"GALAXY",0,2680,54141,214
1237665534931173632,239.984102240718,18.9123449619856,19.42303,19.08759,18.8076,18.66245,18.43612,4671,301,1,81,2445462090333317120,"QSO",0.3979035,2172,54230,27
1237659326021370624,228.018826281523,52.053657194399,24.17132,22.35211,21.10235,20.04879,19.28486,3225,301,4,116,9450916375055063040,"GALAXY",0.7075449,8394,57865,409
1237657589784117760,175.54125179317,54.1280740185109,23.60673,22.13754,20.82954,19.89988,19.48657,2821,301,2,166,7540190816482121728,"GALAXY",0.5280164,6697,56419,142
1237679503238562048,344.150675623022,18.3779143457039,23.13129,20.28085,19.68565,19.34912,19.2284,7923,301,3,81,6899649973685868544,"STAR",-0.0001212981,6128,56236,492
1237662342166085632,252.787152894006,20.5397212466499,18.0367,17.00706,16.58839,16.40925,16.2794,3927,301,6,176,3857347457994301440,"STAR",-0.0008064987,3426,54977,52
1237653665259979008,152.63151912139,2.41782810423268,19.38389,18.0979,17.30361,16.90455,16.69195,1907,301,4,200,565330703806392320,"GALAXY",0.09397458,502,51957,469
1237653665261748736,156.578719605442,2.45617657134302,25.64737,22.52475,21.25472,20.09703,19.76303,1907,301,4,227,5335818698736556032,"GALAXY",0.5334712,4739,55644,651
1237680246808576512,345.825489312108,19.3188017573167,26.84833,20.78175,19.10993,18.37626,17.89914,8096,301,4,139,6899733811447486464,"GALAXY",0.3067582,6128,56236,797
1237678619556643584,340.132800847819,2.82626867463981,22.48677,21.94688,20.24136,19.4225,19.05854,7717,301,5,197,4835947181235263488,"GALAXY",0.481558,4295,55858,753
1237679477470331136,0.0242578849684492,22.28844884659,21.5686,21.56959,21.04366,21.11622,20.98896,7917,301,3,105,8551414968108734464,"QSO",1.145465,7595,56957,746
1237665441523630336,214.775024111636,26.2313894390266,18.91452,17.82512,17.40111,17.12318,16.99686,4649,301,3,203,2394796588301051904,"GALAXY",0.01519774,2127,53859,27
1237665441517404160,199.025375497128,28.856142898038,19.91538,18.24513,17.30149,16.82666,16.45447,4649,301,3,108,2254136334128015360,"GALAXY",0.1214937,2002,53471,308
1237657589783265280,172.321930306005,53.7062513544695,18.65318,17.63865,17.36274,17.18044,17.08353,2821,301,2,153,1142870639808374784,"GALAXY",0.02719878,1015,52734,299
1237655108374168064,167.988896284918,58.9247990654915,22.92518,21.26039,20.68211,20.40689,21.3644,2243,301,4,279,9214375957305251840,"GALAXY",0.2967201,8184,57426,40
1237660961326301440,132.583420478846,30.6920404384919,20.55308,18.12743,17.04092,16.51115,16.14464,3606,301,2,57,1429933888678946816,"GALAXY",0.119817,1270,52991,149
1237664879951021056,144.613176242995,31.1335853460741,23.54742,22.85954,21.97736,21.75748,21.20317,4518,301,5,117,11760153306701518848,"GALAXY",0.2452259,10445,58158,468
1237660961328726528,137.987536497922,33.6895533900076,19.19184,18.05866,17.63484,17.35918,17.23936,3606,301,2,94,1433330280130701312,"GALAXY",0.06334326,1273,52993,217
1237678860084904704,6.28988394386499,13.238169126353,22.53341,22.04878,21.99654,21.90789,21.26198,7773,301,5,351,6969516790369245184,"QSO",1.952753,6190,56210,714
1237662341086380288,240.201831588421,27.9862150408061,20.22885,18.44836,17.36108,16.84735,16.51489,3927,301,4,85,1567375038338852864,"GALAXY",0.1695982,1392,52822,445
1237662341082775808,232.122831536487,32.2842065722804,24.30762,23.23991,21.98596,20.62745,19.85073,3927,301,4,30,12300536610492274688,"GALAXY",0.5863497,10925,58271,291
1237680507721024000,345.145662809344,32.6620139818986,19.94372,19.74812,19.43031,19.19898,19.08165,8157,301,2,35,13101073712572291072,"QSO",1.490518,11636,58462,372
1237680507727053568,1.67836806481398,34.2504993394636,22.72127,20.59146,20.13864,20.1251,20.10103,8157,301,2,127,8023333270656931840,"STAR",-0.0002885459,7126,56568,620
1237678858477699584,14.2446883859649,11.8621845093806,22.67677,21.89114,19.46894,18.24438,17.66689,7773,301,2,403,6987351419314788352,"GALAXY",0.5995894,6206,56245,60
1237678858453779200,318.829350422336,8.10013327074353,24.1864,21.68507,19.87083,19.07428,18.59396,7773,301,2,38,4596089261154129920,"GALAXY",0.33156,4082,55367,603
1237680272035873792,332.174503643246,19.1522232839286,26.73432,22.68205,21.06429,20.0748,19.60625,8102,301,3,53,5653165795733428224,"GALAXY",0.5566612,5021,55863,81
1237680272041378560,345.352898691863,21.2332355252161,27.03757,23.83266,21.75584,20.37154,19.7482,8102,301,3,137,6891867904440293376,"QSO",0.7697998,6121,56187,853
1237680272039477760,340.713641519273,20.6688994579441,24.44211,21.53666,19.66703,18.88802,18.48259,8102,301,3,108,6890641124660369408,"GALAXY",0.4535773,6120,56206,486
1237657589784969472,178.818983214024,54.2404720973651,21.96587,22.20772,21.63653,21.68265,21.12664,2821,301,2,179,9264100820865275904,"QSO",1.139634,8228,57423,714
1237657589775663360,146.517409049921,47.6922971540666,20.79183,20.82639,20.94047,20.67573,20.87904,2821,301,2,37,8228259425573689344,"QSO",1.931715,7308,56709,665
1237665567146639616,221.243716751723,21.3252168528809,23.86601,20.87372,19.32022,18.15784,17.55449,4678,301,5,130,3836028752064782336,"STAR",-0.0001371376,3407,54971,319
1237650370476114432,166.673644616347,-2.47546924968161,22.53831,22.1996,22.14672,22.14814,21.65381,1140,301,3,92,4248092454442784768,"GALAXY",0.5478455,3773,55240,262
1237663478722921216,335.628542130249,-0.295779173913075,24.97505,21.91877,20.29906,19.30389,18.65093,4192,301,3,193,4731152171307128832,"GALAXY",0.5119041,4202,55445,439
1237663478724428032,339.086575435628,-0.268632914788989,24.93615,22.56834,17.70674,20.52435,16.64593,4192,301,3,216,424528347419142144,"GALAXY",0.2054989,377,52145,233
1237680311226860032,353.710915407926,32.1584172122335,21.1789,21.17961,20.8462,20.76621,20.69561,8111,301,4,44,8743749262746343424,"QSO",1.294885,7766,58395,38
1237680311229875200,1.79451629654557,32.5846714870918,24.56543,23.03734,21.72902,20.45586,19.5068,8111,301,4,90,8723529518806226944,"STAR",-0.0002186752,7748,58396,207
1237680311233151488,10.6863995994689,32.5427385435384,21.58351,21.39388,21.35507,21.38119,22.81239,8111,301,4,140,8687536176020871168,"GALAXY",0.01595428,7716,58097,336
1237661924479074304,140.006415267441,11.1089781807911,20.39833,18.53676,17.62152,17.22825,16.90145,3830,301,4,154,1959186560477849600,"GALAXY",0.1174453,1740,53050,439
1237660635982397952,124.653189506697,28.766514747846,23.34257,22.00999,21.39169,21.25998,20.7899,3530,301,4,55,11584651459279738880,"STAR",-0.0001436769,10289,58133,972
1237662268080849152,243.432054530944,4.31318780933361,19.03519,17.47085,16.86022,16.63442,16.49818,3910,301,4,221,2.452384347358e+18,"STAR",-0.0001376987,2178,54629,634
1237667538006179840,147.261966918721,20.4392294593855,21.64224,21.20132,21.04301,21.0755,20.71535,5137,301,4,228,6513432221332035584,"QSO",2.311605,5785,56269,368
1237665126933987840,186.743590823537,33.7668039091761,23.62589,21.31894,20.3343,19.63851,19.23729,4576,301,1,458,4465387568603879424,"GALAXY",0.5920233,3966,55571,249
1237657608567259904,115.814491298943,30.1447105817442,20.90764,20.93948,20.69397,20.69178,20.73838,2825,301,5,54,11585547835563857920,"QSO",1.408888,10290,58099,137
1237657608573223168,126.7540854639,40.3712925029839,21.33127,21.22881,20.89163,20.69721,20.83441,2825,301,5,145,9938497273230284800,"QSO",1.362699,8827,57444,650
1237680246814016000,359.077265650657,20.1674359252899,22.68789,22.00504,20.62841,19.79869,19.49194,8096,301,4,222,6879329625136453632,"GALAXY",0.6425288,6110,56279,295
1237667430101090560,158.062604254631,24.7534398074884,22.3086,22.24224,21.66143,21.19313,20.82713,5112,301,3,319,10083622363893880832,"GALAXY",0.7317168,8956,57513,228
1237651538714951680,200.508103115224,66.5794352708902,18.70436,17.43732,16.98066,16.6982,16.52279,1412,301,3,210,558487893711022080,"GALAXY",0.06764524,496,51988,151
1237678858478158336,15.2372704044433,11.8716266931263,22.53424,21.76865,21.77098,21.59392,22.15125,7773,301,2,410,5246798123360344064,"STAR",0.0004469056,4660,56191,380
1237670961092756480,45.2364430566027,37.218783598277,21.78383,20.37756,19.9413,19.82012,19.80792,5934,301,4,192,2750636762819749888,"STAR",-0.0003157972,2443,54082,230
1237670961086726144,37.4892276685175,25.198734832257,18.73422,17.16567,16.59164,16.39303,16.30259,5934,301,4,100,2678572016587532288,"STAR",8.049629e-05,2379,53762,204
1237665441515045376,192.929569597167,29.482004245822,22.89602,21.51314,20.00739,18.99796,18.4711,4649,301,3,72,7296996710542497792,"GALAXY",0.5531614,6481,56363,143
1237678860074812160,342.683767569094,12.2603705352494,25.65464,22.00716,21.6265,21.23352,21.03616,7773,301,5,197,5680211862966523904,"STAR",-0.0006237435,5045,56181,170
1237662342166151680,252.943536177419,20.4482370226104,21.10303,18.93561,17.49757,16.12978,15.35591,3927,301,6,177,1766556248439810048,"STAR",4.452289e-05,1569,53168,70
1237678619559264768,346.105506694858,2.86384992174959,24.50024,22.38252,20.80032,19.70793,19.31334,7717,301,5,237,4829048845249042432,"GALAXY",0.506718,4289,55856,233
1237678619564048896,357.153884911047,2.95101189722525,24.12914,22.20161,20.44636,19.45984,18.89834,7717,301,5,310,4817806882772375552,"GALAXY",0.4721483,4279,55508,295
1237679477473542400,8.03288152712321,22.2607896046938,21.73293,21.44796,21.45985,21.12099,20.92815,7917,301,3,154,8573824114929981440,"GALAXY",0.8069552,7615,56977,350
1237662302438686720,226.225046536406,44.8058547749309,18.88322,17.75448,17.29257,17.08128,16.98397,3918,301,4,192,3816896149793644544,"STAR",-0.000491386,3390,54945,347
1237662302445043712,241.615936279846,36.1831179859034,17.6526,16.13642,15.50014,15.21836,15.08972,3918,301,4,289,3915899751228350464,"STAR",-0.0007891667,3478,55008,72
1237663305845441536,359.939806082204,26.4497281507822,22.50606,25.24246,22.33912,20.55424,19.72569,4152,301,1,116,8663921682480912384,"GALAXY",0.8906856,7695,57654,443
1237650370488828672,195.815834263611,-2.59543093884216,24.9051,22.03647,20.82506,19.51676,18.85278,1140,301,3,286,381800493329967104,"STAR",1.016189e-05,339,51692,438
1237650370487910656,193.655787560484,-2.49077172918243,19.93753,19.57091,19.37324,19.08497,19.02983,1140,301,3,272,379461012581017600,"QSO",1.504334,337,51997,119
1237655108359356928,123.611556529946,39.7507213060454,18.78938,17.55794,17.09592,16.77179,16.62396,2243,301,4,53,855758184218912768,"GALAXY",0.0922523,760,52264,270
1237680246816637440,5.46604500701631,20.3671261289832,23.40267,22.89448,21.25626,20.1286,19.55411,8096,301,4,262,6958242674542663680,"GALAXY",0.6223869,6180,56301,659
1237678595943760384,1.77670290911567,1.65560576582605,24.17059,21.71096,21.54629,21.40479,21.0257,7712,301,1,341,4836872414247016448,"STAR",4.39407e-05,4296,55499,23
1237660961326039808,131.958968849657,30.4020350934833,23.02586,20.51286,18.73727,18.04639,17.59884,3606,301,2,53,1429915746737088512,"GALAXY",0.3390315,1270,52991,83
1237660961327808768,135.890170033988,32.6110156454203,25.09695,22.26484,20.82825,19.8241,19.21467,3606,301,2,80,6543758127841695744,"GALAXY",0.5049229,5812,56354,101
1237662341087691008,242.940228210986,26.1957537870393,19.887,18.00208,17.03234,16.59359,16.2449,3927,301,4,105,1568410228569958400,"GALAXY",0.07644869,1393,52824,115
1237678858466951424,349.129859541447,11.5107357329581,22.44374,19.56734,18.13024,17.57829,17.13833,7773,301,2,239,6920962357373196288,"GALAXY",0.2387468,6147,56239,202
1237678858455942144,323.692721747172,8.99196504804734,23.24508,21.97048,20.57833,19.67176,19.26348,7773,301,2,71,4603813332067309568,"GALAXY",0.5624258,4089,55470,31
1237663782597231104,23.9052801158756,-1.08095992111176,22.41057,22.86323,22.356,21.49314,21.7374,4263,301,1,275,10560028392232867840,"GALAXY",0.8876982,9379,58081,775
1237663782589235968,5.65743022750796,-1.05712216659161,23.20474,22.42033,21.94366,21.46567,21.41541,4263,301,1,153,10589168748350167040,"GALAXY",0.794432,9405,58048,291
1237668332028232192,220.769514601127,14.1643618848519,23.20728,21.59484,21.31533,21.57566,21.58218,5322,301,3,75,6162210820065613824,"QSO",2.643308,5473,56033,584
1237651539782729728,165.385783288073,66.9597612254199,19.4892,18.301,17.75135,17.39151,17.16933,1412,301,5,119,551815781285914624,"GALAXY",0.1120085,490,51929,454
1237666301629235456,50.123030747186,0.801508456211964,19.67672,17.53747,16.64016,16.31118,16.11637,4849,301,5,789,1199240949213980672,"STAR",0.0001930386,1065,52586,573
1237657589784969472,178.959310688534,54.2564872697889,21.26512,20.91888,20.892,20.82502,20.6909,2821,301,2,179,9264110716469925888,"QSO",2.151091,8228,57423,750
1237657589776318976,148.461458543144,48.2498746177407,24.64779,22.46405,20.89819,19.79454,19.15236,2821,301,2,47,8218179377462269952,"STAR",-4.538822e-05,7299,56686,858
1237680246808510976,345.676151754948,19.2410194359706,23.52668,21.83615,20.96323,20.12934,20.26159,8096,301,4,138,6899725565110278144,"GALAXY",0.6341733,6128,56236,767
1237663305843605504,358.86606919699,30.5914033096481,25.1275,21.81919,20.8588,19.94534,19.58577,4152,301,1,88,7332110717309704192,"GALAXY",0.2892574,6512,56567,911
1237662341088739840,245.147365515041,24.8155077884642,18.11034,16.65678,15.88098,15.45752,15.16152,3927,301,4,121,1773324572595087360,"GALAXY",0.09509417,1575,53493,117
1237678858466624512,348.434479426857,11.4540489047673,23.92736,20.36396,18.63706,17.9697,17.53775,7773,301,2,234,6930126786891372544,"GALAXY",0.3252977,6155,56245,774
1237678858476519936,11.4969934766648,11.816594194782,24.55819,21.60881,19.64637,18.73988,18.23557,7773,301,2,385,6986407212731357184,"GALAXY",0.4713614,6205,56187,721
1237657401336594944,119.540073834483,30.3908993209894,22.72312,21.89826,19.87943,19.03492,18.54777,2777,301,3,77,4227884259787167744,"GALAXY",0.4432446,3755,55504,473
1237678879928222208,317.314867911653,-2.18422154868373,21.18879,20.37081,20.18481,20.15358,19.83708,7778,301,2,32,4933841372434421760,"QSO",2.552134,4382,55742,538
1237678598080823808,337.903041905879,2.96471687963411,22.6362,22.05075,21.68786,21.68552,21.69305,7712,301,5,182,12771179541772392448,"QSO",1.0104,11343,58430,352
1237678858476585216,11.582261656391,11.8540900965684,21.2357,21.02977,20.83388,20.6012,20.43778,7773,301,2,386,12432242438663591936,"QSO",1.585743,11042,58462,202
1237673705039593984,110.237194148613,39.8423600666972,19.59639,17.8282,16.97516,16.56569,16.23223,6573,301,3,186,10546461512838699008,"GALAXY",0.06982739,9367,57758,571
1237662194527305984,187.502721282893,42.4100799256559,21.50669,21.54224,21.48119,21.22079,21.24031,3893,301,3,187,9439774742947321856,"QSO",1.892515,8384,57513,836
1237657608574861568,130.305359328332,43.0589724421157,23.49809,20.98696,19.5255,18.07903,17.25588,2825,301,5,170,7186697277440022528,"STAR",-0.0001427561,6383,56362,284
1237672763363688704,341.49604933172,29.8992275059356,15.69896,14.59311,14.32788,14.24421,14.23739,6354,301,1,120,2951054372940834816,"STAR",-0.0001854748,2621,54380,257
1237661971716964864,172.396373012808,7.43379195768136,22.69928,22.09579,20.66761,19.56826,19.04238,3841,301,4,51,5459736962771736576,"GALAXY",0.5834292,4849,55945,903
1237661971722600704,185.368250252244,7.69480506086076,19.49158,17.63629,16.74449,16.32099,16.01209,3841,301,4,137,1829630282253232128,"GALAXY",0.07200085,1625,53140,156
1237661971724828928,190.461149321932,7.56197522973289,22.81144,22.52742,20.32825,19.2512,18.74847,3841,301,4,171,6087802743250245632,"GALAXY",0.5760322,5407,55926,225
1237679998236819712,346.870087803811,-1.82986922348956,22.40845,20.27914,18.62295,17.99376,17.56645,8038,301,5,131,4910248053418776576,"GALAXY",0.3036669,4361,55831,722
1237679998236951040,347.057607857382,-1.92797390145626,22.78363,21.39317,19.86496,19.34949,18.87396,8038,301,5,133,1.0305417232378e+19,"GALAXY",0.3038332,9153,58022,201
1237679998236951552,347.133831368727,-1.89238241982472,24.58674,20.97292,19.50634,18.92499,18.61842,8038,301,5,133,10305395517023344640,"GALAXY",0.2940972,9153,58022,122
1237665534931632640,240.990046241478,18.5063209533344,21.66093,20.86412,20.51144,20.29763,20.04826,4671,301,1,88,4419388121357244416,"STAR",-0.0002729135,3925,55338,840
1237657589776122624,147.946321284895,48.0293542711808,22.02208,23.05391,21.07151,19.62725,19.05752,2821,301,2,44,6461642195091085312,"GALAXY",0.7260017,5739,55976,373
1237657589781037312,164.01618727285,52.6488320929867,25.34081,22.16542,20.69527,19.63639,19.08047,2821,301,2,119,7550463827927914496,"GALAXY",0.5700176,6706,56385,651
1237678858477306368,13.2603253499898,11.9189697225296,22.13137,21.65583,21.56478,21.22825,20.97674,7773,301,2,397,6987404195872921600,"QSO",0.8910412,6206,56245,252
1237680246813295104,357.392047713835,20.0644847559537,24.82368,22.76061,21.34516,20.16591,19.56667,8096,301,4,211,6887158697564592128,"GALAXY",0.5410749,6117,56272,105
1237667430101221888,158.397391199282,24.7721785466172,22.64292,22.50205,22.00511,21.87272,21.49765,5112,301,3,321,10084736169139263488,"GALAXY",0.8939562,8957,57511,184
1237667911667679488,186.731729033457,25.1019575269442,25.43827,21.08403,19.28861,18.69727,18.40499,5224,301,4,218,6732985453103044608,"GALAXY",0.3819129,5980,56338,378
1237667911667810560,187.093740668844,25.1543974987324,20.71196,18.6859,17.70141,17.31089,17.0296,5224,301,4,220,2993875405020096512,"GALAXY",0.1522581,2659,54498,391
1237663478725215744,340.800729031089,-0.291503191662498,22.35328,22.61955,22.05798,21.83292,21.26052,4192,301,3,228,10377690054340663296,"GALAXY",1.002869,9217,57934,984
1237663478725870848,342.424732189624,-0.34925083487314,26.83755,22.2999,22.28582,21.61147,22.94962,4192,301,3,238,10376480312628893696,"GALAXY",0.812308,9216,57693,679
1237662341086249216,239.98423598539,28.0879350398896,19.10455,17.82092,17.32928,16.97721,16.82495,3927,301,4,83,1567366517123737600,"GALAXY",0.09348375,1392,52822,414
1237662341083496704,233.888221917641,31.5213620071043,17.68997,15.94149,15.08143,14.62367,14.29829,3927,301,4,41,1563974803881224192,"GALAXY",0.0535435,1389,53135,363
1237665534932812032,243.594603340673,17.2964138888862,20.53238,19.55679,19.28634,19.17673,19.2288,4671,301,1,106,2463596891489724416,"STAR",0.0002681186,2188,54595,465
1237662533820416256,230.666045368588,10.3303503634325,20.8865,18.87983,18.16419,17.88714,17.72318,3972,301,3,45,6181411041362335744,"STAR",5.629369e-05,5490,56003,802
1237678619582660864,39.6982779290703,2.6378361254082,22.05317,21.91947,21.32886,20.81042,20.38565,7717,301,5,594,10602745518047385600,"GALAXY",0.4894837,9417,58055,531
1237679504329670912,26.1633472618037,19.2954715692034,22.03009,22.8144,20.85818,19.79866,19.47318,7923,301,5,346,5765775577509550080,"GALAXY",0.4798294,5121,55856,153
1237679504316629504,354.510695518769,20.2530959846434,22.02736,22.15086,20.23311,19.40155,18.86997,7923,301,5,147,6896357761615157248,"GALAXY",0.4351147,6125,56273,803
1237679504322462464,8.71627678743687,20.3877337520215,24.07086,22.38014,20.72262,19.43166,18.79353,7923,301,5,236,6966184995829602304,"GALAXY",0.6945865,6187,56244,881
1237664879951479808,145.747074014426,31.5596278217439,22.65039,22.68802,21.8908,21.35569,22.19069,4518,301,5,124,11760250063724763136,"GALAXY",0.7487408,10445,58158,820
1237662341083693312,234.207777742959,31.2765399038715,20.42681,18.45641,17.48401,17.06707,16.69632,3927,301,4,44,1562758193996654592,"GALAXY",0.09988266,1388,53119,33
1237662341092671744,252.873025679148,19.4166235161981,16.15454,14.30195,13.45793,13.03615,12.71279,3927,301,4,181,1765458935852066816,"GALAXY",0.02258195,1568,53169,174
1237663782600180224,30.6456351790777,-1.14214508062346,21.46245,20.54387,20.64488,19.21279,18.43258,4263,301,1,320,4063472356856977408,"STAR",0.0001641646,3609,55201,362
1237663478724756736,339.773912446339,-0.379776613349852,24.87718,23.058,22.22028,21.1415,19.95624,4192,301,3,221,10302141787591170048,"QSO",1.018138,9150,58043,573
1237662341087232256,242.034267738454,26.9223346441489,20.42562,18.49173,17.37427,16.90111,16.4172,3927,301,4,98,1567260689129564160,"GALAXY",0.1100608,1392,52822,29
1237650370483585280,183.734933572443,-2.56745899071317,20.87098,18.33453,17.75295,17.5594,17.5209,1140,301,3,206,375034384069191680,"GALAXY",0.2844616,333,52313,399
1237662341084283392,235.533274238089,30.6162601750933,23.92,22.68821,21.12696,19.95259,19.60538,3927,301,4,53,5316744372544624640,"GALAXY",0.6014752,4722,55735,891
1237657589785100288,179.468486376709,54.3241414220231,20.32755,20.20231,20.06267,19.97901,20.07419,2821,301,2,181,7531383727957760000,"QSO",1.453503,6689,56396,870
1237678858476651008,11.7908331014593,11.9130240589742,22.54504,21.74643,21.39597,21.14469,21.1471,7773,301,2,387,12432220998186850304,"STAR",-0.0004325012,11042,58462,124
1237678858479993088,19.617522348745,11.644220652235,21.29604,20.57502,20.43169,20.3771,20.42183,7773,301,2,438,5254838296719415296,"QSO",2.548944,4667,55868,958
1237678858480189696,19.9596379098023,11.4968530678679,21.91576,21.65977,21.3102,21.01866,20.77148,7773,301,2,441,1.2468311918049e+19,"QSO",1.455494,11074,58488,350
1237678858480320768,20.2880593155215,11.5811892923828,21.65558,20.54378,20.30998,20.211,20.06029,7773,301,2,443,12468287453915273216,"QSO",2.853039,11074,58488,261
1237680272039150080,339.939094507688,20.4217268272207,22.17715,22.14944,21.06108,19.97582,20.1282,8102,301,3,103,5657907439175227392,"GALAXY",0.6549159,5025,55836,947
1237678858477503232,13.7816983458749,11.7508937036689,23.18134,22.47561,20.58814,19.55834,19.22106,7773,301,2,400,6987390177099667456,"GALAXY",0.5631278,6206,56245,201
1237650370487910912,193.600150678343,-2.51098831630744,24.12964,22.90864,21.66159,21.1833,20.68521,1140,301,3,272,4271778133945112576,"STAR",0.0005149764,3794,55241,414
1237673709866058496,132.624276012478,-1.3979374297066,24.52744,21.98547,20.47437,19.60489,19.19802,6574,301,4,104,4291997332709595136,"GALAXY",0.4065835,3812,55513,243
1237657401337905408,121.863193797742,32.7302700719304,20.05276,18.33447,17.62856,17.22593,16.88189,2777,301,3,97,928938654926137344,"GALAXY",0.07213278,825,52289,259
1237666434188576000,336.366493273553,22.492780277455,23.60974,21.48542,19.716,18.87967,18.57688,4880,301,4,60,6888404992602167296,"GALAXY",0.4420359,6118,56189,543
1237657401335349760,117.337927032619,28.3891261869654,20.27449,18.39041,17.51821,17.07432,16.85168,2777,301,3,58,1192467408367937536,"GALAXY",0.07091396,1059,52618,507
1237662198826664192,241.75018889688,6.62289336229333,24.63466,21.9404,20.9838,20.03023,21.78583,3894,301,3,254,5.511449464551e+18,"GALAXY",0.0001788697,4895,55708,616
1237665126924092160,160.119355237684,31.1637647910112,23.87847,22.59186,21.19928,20.13253,19.34898,4576,301,1,307,12817456063583639552,"GALAXY",0.659749,11384,58522,769
1237657608572961280,126.413000060473,39.8997419231288,21.92019,21.62306,21.3284,21.11678,21.03497,2825,301,5,141,9938490401282611200,"QSO",1.26861,8827,57444,625
1237678439702790656,44.4882891545931,3.00823147105759,23.24093,23.4135,22.98413,22.44777,22.01844,7675,301,6,165,10599265015667382272,"GALAXY",0.9841374,9414,58155,157
1237680122246464256,7.0619561215954,-7.27403599271676,23.19783,22.85586,21.38603,20.16103,19.7523,8067,301,4,16,8051352675726678016,"GALAXY",0.5014632,7151,56598,154
1237663788490490112,115.615602476573,49.0872412075903,20.82405,19.21899,18.62873,18.43655,18.44691,4264,301,4,87,2103238806009309184,"STAR",0.0001489477,1868,53318,210
1237662341088477440,244.674228738153,25.3465764509809,19.55336,18.34353,17.74331,17.36488,17.21529,3927,301,4,117,1773333093810202624,"GALAXY",0.1014757,1575,53493,148
